area,seg,vect,wall_width,smbl_class,att,norm,att+norm,total
439855,6.3868262999967556,0.2462487999946461,2.954944400000386,0.44164189999719383,0.037664800001948606,0.003635300003224984,0.04130010000517359,10.070961499994155
375813,5.694161400002486,0.24825679999776185,3.5879392999995616,0.27519630000460893,0.040084899999783374,0.0028186999988975003,0.042903599998680875,9.848457400003099
768888,12.174981199998001,0.24696550000226125,6.129505999997491,0.30580080000072485,0.026705500000389293,0.003665199998067692,0.030370699998456985,18.887624199996935
331730,5.245829999999842,0.08641550000174902,1.5750176000001375,0.3235073000032571,0.021302699999068864,0.00399180000385968,0.025294500002928544,7.256064900007914
616468,9.865617100003874,0.09632490000512917,2.4570145000034245,0.26818569999886677,0.02425309999671299,0.002937099998234771,0.02719019999494776,12.714332400006242
442856,6.728318200002832,0.30102520000218647,4.785091599995212,0.5861707999938517,0.05609030000050552,0.004761900003359187,0.06085220000386471,12.461457999997947
1080400,17.759749899996677,1.2636841999992612,22.59777149999718,0.8556670000034501,0.1813244000004488,0.007715699997788761,0.18904009999823757,42.665912699994806
667888,9.872644999995828,0.3044328000032692,5.4039612999986275,0.32132370000181254,0.037767000001622364,0.0035793000060948543,0.04134630000771722,15.943709100007254
1052580,17.128452500001004,0.5237315000049421,14.236543499995605,0.4625388999993447,0.05146260000037728,0.004203199998300988,0.05566579999867827,32.406932199999574
498600,7.580867800003034,0.182142700003169,4.084220299999288,0.39203640000050655,0.03270820000034291,0.0032939000011538155,0.03600210000149673,12.275269300007494
831402,12.78387549999752,0.44934569999895757,10.249584400000458,0.33839810000063153,0.03299669999978505,0.005543899998883717,0.03854059999866877,23.859744299996237
317020,4.925175999997009,0.26696000000083586,2.909671299996262,0.45993969999835826,0.03644940000231145,0.0026396000030217692,0.03908900000533322,8.600835999997798
522170,7.808271200003219,0.26778180000110297,5.989356500002032,0.6014273000037065,0.061022800000500865,0.010136299999430776,0.07115909999993164,14.737995900009992
542681,7.9069627999997465,0.1896344000051613,4.583925699997053,0.3582894999999553,0.044730399997206405,0.005432099998870399,0.050162499996076804,13.088974899997993
1079444,16.334369200005312,0.4071092000012868,12.825454600002558,0.3490853999974206,0.08665910000127042,0.0045929000043543056,0.09125200000562472,30.007270400012203
1191300,18.38121669999964,0.7663389000008465,9.07439699999668,0.20845900000131223,0.0352331999965827,0.005969499994534999,0.0412026999911177,28.471614299989596
714051,11.698335699999006,0.47407660000317264,9.570036600001913,0.5784006000030786,0.054047400000854395,0.004763699995237403,0.0588110999960918,22.379660600003263
1421280,21.115769099997124,0.9478503999998793,18.379230399994412,0.518104199996742,0.05795109999598935,0.005193199998757336,0.06314429999474669,41.024098399982904
442395,6.353147900001204,0.09898809999867808,3.193667600004119,0.24978639999608276,0.02521580000029644,0.002524199997424148,0.027739999997720588,9.923329999997804
307881,4.528601799996977,0.08104369999637129,1.9252448000042932,0.24423070000193547,0.027387000001908746,0.0022815999982412905,0.029668600000150036,6.808789599999727
393624,5.716110699999263,0.08493559999624267,2.323404599999776,0.16184389999398263,0.012411499999871012,0.002114499999152031,0.014525999999023043,8.300820799988287
827034,12.268665399999009,0.14532959999633022,4.982491399998253,0.265591499999573,0.022710000004735775,0.0029474999973899685,0.025657500002125744,17.68773539999529
518295,8.533443300002546,0.13967950000369456,4.057800599999609,0.42131099999824073,0.04258329999720445,0.002961999998660758,0.04554529999586521,13.197779699999955
185265,3.238828100002138,0.06585420000192244,0.85083129999839,0.2764080999986618,0.020244600003934465,0.002308800001628697,0.022553400005563162,4.454475100006675
560898,8.375657299999148,0.5868072000012035,9.594102399998519,0.7337852999989991,0.076141399993503,0.004863199996179901,0.0810045999896829,19.371356799987552
271765,4.022339999995893,0.13169520000519697,1.6439078000039444,0.31798649999836925,0.02474390000134008,0.0021580999964498915,0.02690199999778997,6.1428315000011935
506880,7.668615900001896,0.06293039999582106,1.9612838000030024,0.23507870000321418,0.01568740000220714,0.00466700000106357,0.020354400003270712,9.948263200007204
392905,6.020970199999283,0.13392409999505617,3.1649449999968056,0.5608787999954075,0.023212000000057742,0.004252500002621673,0.027464500002679415,9.908182599989232
325260,4.881665399996564,0.07739010000659619,1.7234481999985292,0.21022090000042226,0.02529819999472238,0.002719199997955002,0.028017399992677383,6.920741999994789
458450,7.194393600002513,0.09566400000039721,2.31441089999862,0.3204685000018799,0.021125400002347305,0.004544399998849258,0.025669800001196563,9.950606800004607
462031,6.849791300002835,0.14237259999936214,2.5415174000008847,0.20393859999603592,0.01779289999831235,0.0021934000033070333,0.019986300001619384,9.757606200000737
186594,3.1498999999967054,0.12384469999960857,1.169403300002159,0.24665559999994002,0.014037599998118822,0.0021190999977989122,0.016156699995917734,4.705960299994331
395920,5.930816100000811,0.37001299999974435,5.702902400000312,0.4401499000014155,0.04035999999905471,0.006379999998898711,0.04673999999795342,12.490621400000236
473824,7.154790100001264,0.08404650000011316,1.8163698999996996,0.2956742999958806,0.014470699999947101,0.003003300000273157,0.017474000000220258,9.368354799997178
167178,2.7796397999991314,0.037793399998918176,0.47526140000263695,0.28215300000010757,0.018847200000891462,0.0020149999982095324,0.020862199999100994,3.595709799999895
483000,6.966857899999013,0.12592060000315541,4.2985114000039175,0.5126880000025267,0.03489599999738857,0.0024008999971556477,0.03729689999454422,11.941274800003157
96824,1.667595099999744,0.014641400004620664,0.13447650000307476,0.046629500000562984,0.008423100000072736,0.0016199000019696541,0.01004300000204239,1.8733855000100448
1572816,25.299108500003058,1.3897300000026007,28.341120299999602,0.7866996999946423,0.09365790000447305,0.005149899996467866,0.09880780000094092,55.915466300000844
557535,8.579142599999614,0.357184700005746,7.411760399998457,0.27932310000323923,0.05501120000553783,0.004646199995477218,0.05965740000101505,16.68706820000807
882112,13.48134119999304,0.10783779999474064,3.7580775000024005,0.26594699999986915,0.015112200002477039,0.0019996999981231056,0.017111900000600144,17.63031539999065
489900,7.5098047999999835,0.13496379999560304,4.336874299995543,0.4670733000020846,0.019920899998396635,0.006695899995975196,0.02661679999437183,12.475332999987586
164825,2.697930999995151,0.07842920000257436,0.9217419999986305,0.2239491000000271,0.029882399998314213,0.0023359999977401458,0.03221839999605436,3.9542696999924374
962104,14.880276299998513,0.09407500000088476,5.033140799998364,0.3406422000043676,0.01124089999939315,0.0029145000007702038,0.014155400000163354,20.362289700002293
2304224,42.9011421000032,1.2220318999970914,35.41070110000146,0.5215016000001924,0.0710456000015256,0.0058576000010361895,0.07690320000256179,80.1322799000045
459499,7.029204300000856,0.24047089999658056,4.556236000003992,0.44000899999809917,0.07535479999933159,0.004220599999825936,0.07957539999915753,12.345495599998685
155779,2.4631477000002633,0.014940700006263796,0.24310130000230856,0.19066559999919264,0.006253200001083314,0.002501000002666842,0.008754200003750157,2.9206095000117784
561344,8.63945270000113,0.43844060000265017,6.828004599999986,0.5466713999994681,0.038734800000383984,0.003738899999007117,0.0424736999993911,16.495043000002624
89585,1.4551690000007511,0.06742060000397032,0.41879319999861764,0.2523101000042516,0.011835199999040924,0.0027746999985538423,0.014609899997594766,2.2083028000051854
1058400,16.583229600000777,0.7579656000016257,17.848870599998918,0.18546950000018114,0.026777600003697444,0.005988700002490077,0.03276630000618752,35.40830160000769
514710,7.633854899999278,0.14934850000281585,3.846938800001226,0.3908568999977433,0.015809500000614207,0.004339300001447555,0.020148800002061762,12.041147900003125
482230,7.059623200002534,0.10477049999462906,3.732351999999082,0.35886670000036247,0.022199400002136827,0.004109000001335517,0.026308400003472343,11.28192080000008
165564,2.84402350000164,0.04529739999998128,0.6270928000012645,0.23961579999740934,0.014883799995004665,0.0016802999962237664,0.01656409999122843,3.7725935999915237
210141,3.1770428999952856,0.12002919999940787,1.1465849999949569,0.3032543000008445,0.018086600000970066,0.002770099999906961,0.020856700000877026,4.767768099991372
762840,11.462289700000838,0.17029580000235,5.838370600002236,0.3404341999994358,0.025826299999607727,0.008571999998821411,0.03439829999842914,17.84578860000329
324852,5.147276099996816,0.39098809999995865,5.135317100000975,0.6218899000014062,0.09849039999971865,0.0031453999981749803,0.10163579999789363,11.39710699999705
229392,3.4835248999952455,0.1431047000005492,1.6212659000011627,0.42402140000194777,0.02719230000366224,0.0019335000033606775,0.029125800007022917,5.701042700005928
530439,7.6798044000024674,0.59593809999933,8.538815400002932,0.8073567999963416,0.09733730000152718,0.003946999997424427,0.10128429999895161,17.723199000000022
721752,10.85263870000199,0.31242329999804497,6.737976600001275,0.43499359999987064,0.03691629999957513,0.006520900002215058,0.04343720000179019,18.38146940000297
331344,4.921304399998917,0.11480630000005476,1.9131850999983726,0.3246878999998444,0.026111799998034257,0.003866099999868311,0.02997789999790257,7.303961599995091
281504,4.403684400000202,0.09962210000230698,1.9098379999995814,0.36725770000339253,0.0398191999993287,0.0019790000005741604,0.04179819999990286,6.822200400005386
557370,8.5451905000009,0.3924278999984381,6.502913199998147,0.447174000000814,0.04618250000203261,0.0036480000053416006,0.04983050000737421,15.937536100005673
277760,3.930286700000579,0.07801240000117105,1.2536032000061823,0.336159200000111,0.01716360000136774,0.004716899995401036,0.021880499996768776,5.619942000004812
271830,3.985067900001013,0.08271079999394715,0.9476324999995995,0.18773910000163596,0.010589500001515262,0.002933900002972223,0.013523400004487485,5.216673700000683
